layer,latent_mult,k,context_mode,feature_set,receiver_type,pair_idx,receiver_row_idx,matched_row_idx,receiver_example_id,matched_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,effect,strong_effect
26,2,4,dept,control5_active,benign,90,15700,1897,HDD0806:50,AJR0932:255,1.0,0.5928834676742554,0.5550223588943481,-0.03786110877990723,5,12,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,91,2532,1898,ATP0662:51,AJR0932:256,0.25,0.41061708331108093,0.3741562068462372,-0.03646087646484375,5,10,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,92,37923,2452,SVL0803:144,AKR0057:275,1.0,0.49603331089019775,0.5345142483711243,0.038480937480926514,5,9,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,93,30700,2453,NGC0058:136,AKR0057:276,1.0,0.6195293068885803,0.4963839650154114,-0.12314534187316895,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,94,30620,2454,NGC0058:46,AKR0057:277,0.25,0.6699530482292175,0.5328218936920166,-0.13713115453720093,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,95,30634,2455,NGC0058:63,AKR0057:280,0.25,0.6676889061927795,0.5361773371696472,-0.13151156902313232,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,96,30858,2456,NGC0058:321,AKR0057:281,0.5,0.7392730712890625,0.5548074841499329,-0.18446558713912964,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,97,41294,2457,WTF0387:88,AKR0057:282,0.25,0.5706697106361389,0.6083245873451233,0.037654876708984375,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,98,38659,2458,TAP0551:210,AKR0057:283,1.0,0.4417693614959717,0.5227065086364746,0.08093714714050293,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,99,31437,2459,NNS0059:116,AKR0057:284,1.0,0.4992354214191437,0.43821993470191956,-0.06101548671722412,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,100,35447,2460,RVC0232:67,AKR0057:287,0.75,0.4972339868545532,0.48888930678367615,-0.008344680070877075,5,9,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,benign,101,31424,2461,NNS0059:99,AKR0057:288,0.75,0.5083993673324585,0.5853148698806763,0.07691550254821777,5,9,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,102,31497,2462,NNS0059:204,AKR0057:289,1.0,0.4947521984577179,0.43721461296081543,-0.057537585496902466,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,103,4872,2463,BTL0226:8,AKR0057:290,1.0,0.3288220763206482,0.24660733342170715,-0.08221474289894104,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,104,31564,2464,NNS0059:298,AKR0057:291,0.25,0.518403947353363,0.611459493637085,0.09305554628372192,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,105,41251,2465,WTF0387:29,AKR0057:294,0.5,0.5190747976303101,0.5181636810302734,-0.0009111166000366211,5,8,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,benign,106,30661,2466,NGC0058:91,AKR0057:295,1.0,0.6741739511489868,0.49308329820632935,-0.18109065294265747,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,107,38641,2467,TAP0551:183,AKR0057:296,0.75,0.434806227684021,0.573828399181366,0.13902217149734497,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,108,35533,2468,RVC0232:192,AKR0057:297,0.5,0.5679219365119934,0.47310876846313477,-0.09481316804885864,5,9,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,109,41388,2469,WTF0387:225,AKR0057:298,0.25,0.5336366891860962,0.4545350670814514,-0.07910162210464478,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,110,4222,2470,BLS0678:273,AKR0057:301,0.5,0.5104625225067139,0.5437701344490051,0.03330761194229126,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,111,38082,2471,SVL0803:379,AKR0057:302,0.75,0.5167898535728455,0.5085122585296631,-0.008277595043182373,5,9,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,benign,112,4077,2472,BLS0678:64,AKR0057:303,0.75,0.3868401050567627,0.4464026987552643,0.05956259369850159,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,113,30677,2473,NGC0058:108,AKR0057:304,0.75,0.6588189005851746,0.519120991230011,-0.13969790935516357,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,114,38018,2474,SVL0803:282,AKR0057:305,1.0,0.4987780749797821,0.4117859899997711,-0.08699208498001099,5,8,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,115,41348,2475,WTF0387:168,AKR0057:308,0.25,0.5495429039001465,0.42830556631088257,-0.12123733758926392,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,116,13516,2476,GCR0554:381,AKR0057:309,0.5,0.507858157157898,0.35671207308769226,-0.1511460840702057,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,117,41344,2477,WTF0387:162,AKR0057:310,0.25,0.5537125468254089,0.4824632406234741,-0.07124930620193481,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,118,35291,2478,RMW0542:74,AKR0057:311,0.25,0.588939905166626,0.628483772277832,0.039543867111206055,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,119,38004,2479,SVL0803:262,AKR0057:312,0.75,0.5018439292907715,0.4995821416378021,-0.0022617876529693604,5,4,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,dept,control5_active,benign,120,13267,2480,GCR0554:21,AKR0057:315,0.5,0.5085426568984985,0.3523004651069641,-0.15624219179153442,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,121,38714,2481,TAP0551:288,AKR0057:316,0.25,0.437576025724411,0.5170660614967346,0.07949003577232361,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,122,11797,2482,FIR0920:197,AKR0057:317,0.5,0.43877384066581726,0.5676723122596741,0.1288984715938568,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,123,38724,2483,TAP0551:301,AKR0057:318,0.5,0.40604066848754883,0.4676453471183777,0.06160467863082886,5,11,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,124,30601,2484,NGC0058:24,AKR0057:319,0.75,0.5873362421989441,0.4976999759674072,-0.08963626623153687,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,125,38012,2485,SVL0803:274,AKR0057:322,0.75,0.48792731761932373,0.4582121968269348,-0.029715120792388916,5,10,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,126,38643,2486,TAP0551:185,AKR0057:323,0.5,0.39367133378982544,0.5790441036224365,0.18537276983261108,5,10,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,127,41487,2487,WTF0387:372,AKR0057:324,0.25,0.5324832201004028,0.5360806584358215,0.003597438335418701,5,11,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,128,31396,2488,NNS0059:58,AKR0057:325,0.75,0.5020337104797363,0.44982239603996277,-0.05221131443977356,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,129,37898,2489,SVL0803:109,AKR0057:326,0.5,0.5371452569961548,0.5562717914581299,0.019126534461975098,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,130,38617,2490,TAP0551:148,AKR0057:329,1.0,0.38207095861434937,0.5740198493003845,0.19194889068603516,5,9,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,131,41434,2491,WTF0387:290,AKR0057:330,0.5,0.5640968084335327,0.4023039937019348,-0.1617928147315979,5,9,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,132,35573,2492,RVC0232:248,AKR0057:331,0.5,0.5254318118095398,0.48570716381073,-0.039724647998809814,5,9,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,133,26578,3177,LQC0479:212,BDV0168:210,0.75,0.6595736742019653,0.6239035129547119,-0.03567016124725342,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,benign,134,27233,3178,MAH0864:441,BDV0168:211,0.75,0.33458709716796875,0.4284118413925171,0.09382474422454834,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,benign,135,16850,3179,HKI0171:218,BDV0168:212,1.0,0.465217262506485,0.48524904251098633,0.020031780004501343,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
